id,name,artists,danceability,duration_ms,energy,acousticness,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
35k5WyWuCBImxFz54DTmYZ,Wait And See,['Kenny Baker'],0.268,191360,0.173,0.923,0.000136,5,0.114,-13.272,1,6,0.0351,95.958,0.214,1945
37rG6I6cbq7EdnOMyBxJjl,Come Go with Me,['Teddy Pendergrass'],0.435,347373,0.556,0.28,1.04E-05,0,0.572,-10.01,1,45,0.066,171.467,0.7,1979
67yGTWcR72BZvsrSS2dHST,Here I Am,"['Rick Ross', 'Nelly', 'Avery Storm']",0.746,209547,0.717,0.189,0,10,0.0704,-5.788,0,60,0.127,109.753,0.475,2008
3qipP0fKBiCrTZq33Jy14T,Switch 625,['Def Leppard'],0.311,183200,0.959,0.000523,0.875,0,0.15,-7.191,0,25,0.0832,141.497,0.0997,1981
15n7pbeQbg1vHjb1euRMIA,Appalachian Spring: II. Allegro,"['Aaron Copland', 'Leonard Bernstein', 'New York Philharmonic']",0.432,162533,0.378,0.969,0.828,5,0.189,-13.299,1,29,0.0543,82.208,0.2,1960
5qJF3xMbNjsPuqQDRkfUl1,Dear my friend (feat. Kim Jong Wan of NELL),"['Agust D', 'Kim Jong Wan']",0.56,292079,0.735,0.0181,8.54E-06,0,0.0571,-6.344,1,72,0.0638,148.026,0.27,2020
0NsIcyxhFLVHuhRzoCvo5h,El Choclo,['Nat King Cole'],0.635,133000,0.341,0.833,0,0,0.245,-11.943,1,25,0.0531,115.168,0.879,1959
7sd5zWWXtS4YgcbivYS4dl,Lover,['Ella Fitzgerald'],0.285,197747,0.339,0.775,0,7,0.0496,-9.852,1,20,0.0437,169.438,0.42,1956
0hXWX5OdIzAp46BJHHlL6v,Música Callada III,"['Federico Mompou', 'Javier Perianes']",0.268,105760,0.00471,0.996,0.861,10,0.0655,-32.597,1,44,0.0476,73.997,0.242,2006
3uVMWI57CV8LKm0hfsDuX6,"Piano Sonata No.15 In F, K.533/494: 3. Rondo (Allegretto), K.494 - 2002 Recording","['Wolfgang Amadeus Mozart', 'Alfred Brendel']",0.371,395133,0.0873,0.994,0.922,5,0.0858,-26.263,1,52,0.0406,134.493,0.321,2003
2XEl9DfBj88c8p2bdfx1qu,One Hell Of An Amen,['Brantley Gilbert'],0.548,221467,0.665,0.0139,2.72E-06,1,0.0769,-5.622,1,59,0.0281,138.055,0.549,2015
6fGTwrORSxE6rmX9OzQNbN,Blister On The Moon,['Taste'],0.393,204893,0.588,0.0144,0.0102,9,0.238,-15.232,1,30,0.04,136.535,0.509,1969
6DKNHJd3W6LYVwN3IwYc7L,"Quatuor pour piano et cordes No. 1 in G Minor, K. 478: II. Andante","['Wolfgang Amadeus Mozart', 'Sir Clifford Curzon', 'Amadeus Quartet']",0.291,499920,0.0838,0.974,0.659,5,0.405,-24.705,1,0,0.0389,116.299,0.0993,1938
1mLNo7bMtOrHWwcNKqNbKV,"Fishermen, Strawberry and Devil Crab",['Miles Davis'],0.106,246333,0.0103,0.982,0.516,2,0.165,-24.725,0,23,0.0431,73.697,0.0376,1959
3E6n6dgfpUZ1G1EKGW5dkN,Nobody Knows - Remastered,['Billy Squier'],0.365,259107,0.453,0.579,0.00866,4,0.156,-8.02,0,28,0.0248,80.379,0.293,1981
48gGONL6yRaf8NrT9R8DV7,Quiero Volver,['Banda Maguey'],0.721,169653,0.496,0.207,1.46E-05,10,0.0938,-9.317,1,33,0.0467,110.044,0.844,1998
0ilx1cLxmd0rRhoCo9plbP,"Goldberg Variations, BWV 988: Variation 9, Canone alla terza","['Johann Sebastian Bach', 'Glenn Gould']",0.451,44827,0.244,0.995,0.896,7,0.123,-22.489,1,5,0.0779,143.157,0.527,1956
2Awn3BPsAKPRbGtMI9xwjC,Tin perdika poy piasate,['Polikseni Litoy'],0.354,200360,0.363,0.977,0.428,2,0.274,-8.59,0,0,0.0566,197.7,0.694,1940
4arSsuzOaCBL0w5LanQMiL,相見不恨晚,['白光'],0.394,190133,0.188,0.992,1.84E-05,0,0.0699,-12.308,1,3,0.031,87.14,0.359,1942
3TMOjL862z5s4r31GyvwYZ,Roforofo Fight,['Fela Kuti'],0.6,941107,0.923,0.0396,0.00574,5,0.0567,-5.806,0,20,0.0778,123.936,0.727,1972
72j3dzKShZDLKfeiNAjwzL,The Christmas Song,['Jackie Gleason & His Orchestra'],0.132,191867,0.245,0.96,0.828,8,0.366,-14.628,1,3,0.044,86.585,0.0686,1956
0PEezDSx9XfDMgtDzYvIFt,"Kiss Me, Kate: Always True to You (In My Fashion)","['Cole Porter', 'Lisa Kirk', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']",0.462,238667,0.225,0.792,0,9,0.725,-15.399,1,8,0.174,198.737,0.576,1949
0am5jWvHPdiOggYsAvpTvY,Cosas de Enamorados,['Juan Gabriel'],0.653,206053,0.228,0.848,0.00786,4,0.0999,-15.66,0,49,0.0275,89.629,0.384,1982
2VpePGvusLcdH3WdDALmdM,Tria Poulakia Pan Psila,['Ioannis Panagitopoulos'],0.408,175957,0.419,0.995,0.796,6,0.532,-14.557,0,0,0.0484,112.893,0.739,1930
7EoK0FmkAsEdVejoPSOFRk,That's How I Escaped My Certain Fate,['Mission Of Burma'],0.346,125827,0.864,1.37E-06,0.322,9,0.207,-5.28,1,34,0.0467,98.481,0.662,1982
6byE8lOhXIBSqnbvFTLAA1,What's New?,['Cannonball Adderley'],0.42,307067,0.128,0.812,0.246,8,0.252,-15.272,1,8,0.0515,167.02,0.435,1958
2LPPD44Hy0AoX4wONP4Fdn,Doobie In My Pocket,['Keller Williams'],0.918,212333,0.753,0.0804,0,7,0.16,-6.375,1,49,0.0671,113.985,0.859,2009
2D0bKs02ZVkDgmpvwR0CmT,Penas,['Bonny Cepeda'],0.835,239520,0.47,0.486,3.88E-06,9,0.128,-7.403,0,37,0.0473,120.805,0.812,1983
7jPaL6hHgmCPT7ylJRluUM,Que Loco,['Grupo Mania'],0.858,211800,0.908,0.448,0.0117,5,0.0387,-5.432,0,39,0.041,120.177,0.961,1996
4SXqvKpxCmPBKrmPPkR7y5,Old Train,['Tony Rice Unit'],0.623,130333,0.471,0.406,1.30E-05,5,0.228,-10.922,1,22,0.0332,120.863,0.883,1979
2tarOvS6fTki7Kcbxw84rJ,Bhai Hoye Bhai Chinbi Abar,['Satya Chowdhury'],0.608,198773,0.21,0.994,0.0741,11,0.365,-14.408,1,0,0.102,75.681,0.644,1946
6HJAS8XZO0ctUcN2KsbLRa,Oh No,"['Frank Zappa', 'The Mothers Of Invention']",0.444,105587,0.568,0.0528,1.02E-05,11,0.512,-8.8,0,24,0.0327,124.319,0.466,1970
3zxklD2EGecZre9MjEEvIU,Blue Bayou,['Linda Ronstadt'],0.732,239400,0.161,0.739,0.000379,11,0.105,-12.817,1,64,0.0306,95.21,0.5,1977
2kQLJexCx8wPTAqK0x0ijO,Hold On,['Jamie Walters'],0.571,264560,0.553,0.0319,0,0,0.109,-8.584,1,52,0.0279,126.215,0.209,1994
3OWPTNOfyG539n1Ol2xnNV,Bela Lugosi Is Dead,['Bauhaus'],0.452,577133,0.73,0.00333,0.791,6,0.694,-13.182,1,51,0.0518,149.55,0.619,1986
2Vevs2eAQNNb7NTpKj5kqA,Cut Her Off,"['K CAMP', '2 Chainz']",0.769,243333,0.611,0.098,0,8,0.221,-2.85,1,54,0.039,144.037,0.0901,2014
3c29FwpaANvEhRW9EpofaO,Lover's Gold,['Ella Fitzgerald'],0.214,185573,0.154,0.896,0,0,0.124,-12.792,0,14,0.0314,88.575,0.221,1955
1P1drZCIcMAqTMbO2DzImN,Really Doe - Remastered,['Ice Cube'],0.773,268160,0.737,0.00993,0.0234,8,0.295,-8.314,1,38,0.146,96.909,0.691,1993
7cxJYR854kSbX8g4QFUU12,The Power of Your Love - Live,"['Hillsong Worship', ""Integrity's Hosanna! Music"", 'Darlene Zschech']",0.454,302093,0.396,0.0431,1.83E-05,7,0.645,-11.462,1,48,0.0242,80.784,0.255,1996
6xLlFIY9nuri5BR0Cp84ea,Re-Education (Through Labor),['Rise Against'],0.242,222453,0.946,0.000413,3.70E-05,11,0.132,-3.388,1,47,0.102,147.589,0.341,2008
0ff6XpraYFAF8eH3sw9AAe,"Debussy: 12 Études, L. 143, L. 136: IX. Pour les notes répétées","['Claude Debussy', 'Walter Gieseking']",0.302,191428,0.0369,0.992,0.928,6,0.088,-29.005,1,1,0.0456,55.599,0.209,1953
7nx6bmfojpAW4SCwoZM13B,C'est La Vie,['Robbie Nevil'],0.726,270307,0.809,0.559,0.00029,7,0.845,-12.356,1,44,0.0541,102.123,0.552,1986
5hhF25sWnZvXhimOHLjTRE,I Feel Fine - Remastered 2015,['The Beatles'],0.564,139347,0.827,0.0904,3.73E-06,7,0.127,-7.089,1,64,0.0283,89.847,0.912,2000
024qMKHx4guFFkFgvCnPJG,Dil Lagi Hi Dillagi Men,['Shamshad Begum'],0.728,188180,0.121,0.989,2.10E-05,6,0.136,-8.797,1,0,0.0484,84.699,0.436,1950
5OuOBdPWbiZEiCXUVGhx2W,Can I Take U Home - Main,['Jamie Foxx'],0.791,255693,0.56,0.445,0.000624,1,0.067,-6.316,0,41,0.0351,122.027,0.804,2005
4d7VkLjE7tRSckrHWp6IEL,Why'd We Come,['Oingo Boingo'],0.491,237933,0.899,0.00919,0.0325,11,0.045,-10.331,0,23,0.0365,94.647,0.551,1982
31AvRvLZTXsth8QRbtQW4s,Searching for Lambs,['Andrew Rowan Summers'],0.405,108307,0.0635,0.91,0,2,0.256,-21.176,0,0,0.0516,97.202,0.663,1951
5MRt5JfLp42Nvj5Gg2ZRwO,Sunday Papers,['Joe Jackson'],0.729,259467,0.663,0.0558,3.01E-06,9,0.0595,-5.096,1,40,0.0326,101.254,0.927,1979
5KpQFXqpKEN8nJb3Sgwfcg,Glad to be Unhappy - Remastered,"['Richard Rodgers', 'Eileen Farrell', 'Luther Henderson', 'Luther Henderson Orchestra']",0.394,148747,0.13,0.894,0.000207,1,0.0941,-18.197,1,0,0.0389,105.221,0.377,1947
6xRMwzjtb7bEbDFYP97jQB,Take Me There,['Rascal Flatts'],0.499,266587,0.857,0.00476,0,4,0.102,-4.501,1,48,0.0374,83.977,0.324,2007
7EsjkelQuoUlJXEw7SeVV4,Black or White,['Michael Jackson'],0.518,254933,0.9,0.172,0.0315,9,0.0713,-3.748,1,67,0.0933,115.029,0.872,1991
11P4sSu6BH2lAbWk1sL6cK,Step Into Christmas,['Elton John'],0.54,272333,0.928,0.0887,1.11E-05,2,0.314,-6.252,1,31,0.0337,140.419,0.796,1974
2d3801fQMeYyIr5s6jpdNg,Flor de neve,['Academia dos Renascidos'],0.512,185995,0.188,0.867,1.35E-05,0,0.32,-17.901,1,0,0.0803,125.294,0.727,1943
3C7HthJQqYH5me3Gx2HrGb,What Kind of Fool Am I,['Rick Springfield'],0.611,200640,0.453,0.483,0,2,0.0774,-11.383,1,28,0.0434,118.921,0.321,1982
7jbOI3QfBJR4IAdpJ1FLqf,Dream Girl,['The Flamingos'],0.563,221240,0.1,0.908,0,4,0.108,-19.753,0,11,0.0278,85.792,0.385,1960
3cWEHEBIJzikXa9xPzMQkC,Backwoods,['Red Hot Chili Peppers'],0.578,188227,0.957,0.00555,0.000294,10,0.318,-5,0,35,0.0988,111.074,0.468,1987
0EWmrMW05lBjsOUk1YKu7N,Kyon Baje Hriday Veena Ke Taar,"['Leela Chitnis', 'Ashok Kumar']",0.461,185507,0.131,0.993,0.875,11,0.306,-13.618,1,0,0.0435,73.495,0.483,1939
6oP8MnY0zgGegBxM6n2sLS,Mentiras Criollas - Remasterizado,"['Francisco Canaro', 'Charlo']",0.789,172493,0.2,0.994,0.262,0,0.0956,-9.554,1,0,0.0738,113.541,0.757,1929
6BmG6l1nLovI9Q2ZlD0oU8,Walk a Thin Line - 2015 Remaster,['Fleetwood Mac'],0.65,224667,0.344,0.661,0.0553,7,0.372,-13.53,1,33,0.0258,138.265,0.51,1979
2sLwPnIP3CUVmIuHranJZU,Wiggle (feat. Snoop Dogg),"['Jason Derulo', 'Snoop Dogg']",0.697,193296,0.621,0.0802,0,9,0.162,-6.886,0,61,0.25,81.946,0.721,2013
3oGWYA9GjE0Kxb6rgeg7qk,(There's) No Room to Rhumba in a Sports Car,['Elvis Presley'],0.755,114653,0.567,0.466,0,3,0.232,-9.531,1,21,0.0599,116.338,0.972,1963
28YgM3SduqoRodniOXLWTz,Demon Sweat,['Ween'],0.533,251040,0.0211,0.805,0.0288,5,0.109,-20.863,0,28,0.0468,116.62,0.126,1991
4v7mimVnpItRqIHNRLanTR,Πριγκιπιώτισσα,['Μαρίκα Φραντζεσκοπούλου'],0.392,181023,0.26,0.994,0,11,0.172,-8.67,0,0,0.0506,99.477,0.474,1947
5QKG74VmetNQybSi4Hli9B,Manolo,"['Trip Lee', 'Lecrae']",0.878,248217,0.636,0.0304,0,9,0.192,-7.073,1,52,0.209,135.068,0.64,2014
1ZG3gny0P5ATbFzyaEeT6x,Часть 191.2 & Часть 192.1 - По ком звонит колокол,['Эрнест Хемингуэй'],0.635,190608,0.111,0.459,0,1,0.336,-18.491,0,0,0.961,167.441,0.502,1940
2NoZFCKBWr53eYvOhhRuQQ,閨怨,['席蓉蓉'],0.317,267147,0.158,0.898,4.38E-05,0,0.177,-20.726,1,20,0.0396,87.921,0.0741,1963
2Gm3IpOsWVU4KE5zByJ5lE,Gloria: In Excelsis Deo - Live,['Patti Smith'],0.304,421000,0.923,0.603,0,9,0.985,-4.905,1,28,0.158,149.125,0.382,1975
0WbrOgZJb6yHPumYXEbs5U,The Pan Within - 2004 Remaster,['The Waterboys'],0.623,372773,0.804,0.0331,0.000718,9,0.0623,-7.288,0,44,0.0309,123.749,0.809,1985
4HC4PEMpknMKs9pUlP0Zr9,East River Drive,['Russ Freeman'],0.644,299267,0.739,0.253,0.566,2,0.262,-5.925,0,39,0.0341,156.064,0.515,2002
0O6VeBiFCwHrpVURJSsGsU,Little White Lies,['One Direction'],0.591,197920,0.899,0.00726,0,0,0.393,-3.768,1,63,0.0536,139.547,0.446,2013
4tFGNFIIZ9ANSewxGZyiDD,The Headmaster Ritual - 2011 Remaster,['The Smiths'],0.388,295440,0.955,0.00201,0.0366,9,0.146,-6.184,1,53,0.0411,150.352,0.693,1985
02f78OnF8VlkACM7ZrzPbx,Ardon gli incensi,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.313,302695,0.0465,0.978,0.0219,3,0.205,-19.919,1,0,0.0538,75.044,0.0754,1951
7w7FBCoVfBNxPmmCDSBaAh,Cinquième Gnossiène,"['Erik Satie', 'Daniel Varsano']",0.395,198627,0.0279,0.981,0.902,7,0.0858,-27.607,1,9,0.0515,133.099,0.256,1949
4EYFMVxgAXtfqSxiZTHLK5,Beautiful Woman,['Toots & The Maytals'],0.557,237093,0.498,0.126,0,4,0.0924,-12.995,1,45,0.0463,179.029,0.964,1981
0SmwdeJVtml6tjvnUs3nHd,Cash On The Barrel Head,['The Louvin Brothers'],0.79,161480,0.627,0.427,0,5,0.323,-6.141,1,24,0.032,96.366,0.809,1961
0b60MbjNXWECy80LFrxTDs,Just A Little Bit Of Rain - Digitally Remastered,['José Feliciano'],0.276,170027,0.314,0.856,0.078,9,0.17,-14.804,1,16,0.0389,172.902,0.498,1968
7jIFGkTBIK1UwWaEXMW2Nh,Life Is A Highway,['Tom Cochrane'],0.683,266080,0.897,0.0457,5.18E-06,5,0.286,-3.455,1,57,0.0465,103.051,0.752,1991
0Dh9DnlkJMqMtn9hTN6ns7,Two Bass Hit,['Miles Davis'],0.48,250627,0.638,0.387,0.000553,7,0.615,-13.065,1,3,0.0542,72.814,0.692,1955
1Vzl9sxq04vNIKeo9ug56B,Parwane Ho Parwane,['Lata Mangeshkar'],0.508,198133,0.0817,0.993,0.933,3,0.163,-19.743,1,0,0.0356,81.382,0.575,1951
1LY7THvrZYZoRIww4gW6vE,La Cieguita de Florida - Instrumental (Remasterizado),['Francisco Canaro'],0.775,170507,0.152,0.995,0.693,9,0.11,-14.225,0,0,0.199,113.398,0.806,1928
2mZreZ4DxJE1et4I7Zy9l7,Crying Song,['Pink Floyd'],0.435,213307,0.0312,0.948,0.00768,2,0.0729,-24.168,1,46,0.0368,124.01,0.157,1969
4rnbipV7XKv3knlvg9X9w3,Boogaloo Down Broadway,['Fantastic Johnny C'],0.802,155067,0.675,0.704,0,10,0.0631,-5.811,1,30,0.0424,130.7,0.962,1968
44ACUeHbA9M9d7XcFwr0sb,Estoy Enamorado,['Wisin & Yandel'],0.768,271720,0.723,0.264,0,6,0.092,-6.033,1,56,0.0587,100.884,0.397,2013
4XyAMDWEVz5qE4Pt4SBQC6,Den Ton Thelo Mana,['Korina Thessalonikia'],0.497,201960,0.302,0.995,0.924,9,0.125,-12.666,1,0,0.0329,93.825,0.685,1940
4OCeW7yOqq37GveKuRzONb,Symphony of Psalms: II. Exspectans exspectavi Dominum,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.149,365773,0.245,0.989,0.835,10,0.0807,-15.244,1,0,0.0457,172.683,0.0358,1947
2aZrppfOAxTAGoTAQPBCf4,HUNTING FOR YOUR DREAM (TVサイズ),['GALNERYUS'],0.386,80960,0.928,0.0165,0,11,0.333,-3.774,1,51,0.0741,176.004,0.922,2012
79sYN8CwQMVwA4wNXg1RVt,Girls Need Love (V-Mix),['Vedo'],0.754,258247,0.436,0.449,0,6,0.104,-9.183,0,66,0.392,97.094,0.402,2019
67pF9SA8Pex0u4s6NqHKMv,Comme Un Moineau,['Fréhel'],0.594,179507,0.16,0.986,4.03E-05,9,0.308,-12.437,1,0,0.077,116.897,0.529,1930
3wiN3YodUt5uIAAuVLBvdS,Atrás Da Porta,['Elis Regina'],0.316,168093,0.223,0.334,0.00964,11,0.19,-14.091,0,38,0.0343,183.3,0.126,1972
1Vh48H6UUwaq3aIlEE8Tjk,Dónde Brilla El Sol,['Amanda Miguel'],0.775,203886,0.305,0.113,0.000699,9,0.104,-13.873,0,32,0.0379,106.697,0.768,1981
0Ef5Turg1G73dHuEBDQMt0,"L'elisir d'amore / Act 1: ""Benedetta questa carta""...Marziale","['Gaetano Donizetti', 'Hilde Gueden', 'Luisa Mandelli', 'Giuseppe Di Stefano', 'Coro del Maggio Musicale Fiorentino', 'Orchestra del Maggio Musicale Fiorentino', 'Francesco Molinari-Pradelli']",0.398,274667,0.22,0.93,3.37E-06,4,0.578,-15.605,1,0,0.0685,112.109,0.129,1955
3kY0UrW29gqCYmcI1dZLu6,Moon Age,['Duster'],0.485,66267,0.468,0.732,0.257,11,0.285,-13.256,1,40,0.0261,73.633,0.204,1998
3G6DboPzdVb5Mtlph7lEBf,I Called You This Morning,['Memphis Minnie'],0.623,181560,0.385,0.968,0.00111,7,0.112,-5.98,1,0,0.0822,167.334,0.808,1930
7e3YBmI6nHIvx2tevyLdeV,Ill Bomb,"['Funkmaster Flex', 'Big Kap', 'LL Cool J']",0.714,241627,0.887,0.0369,0.11,7,0.0503,-5.419,1,37,0.294,96.155,0.87,2000
6tusfvXEHAsnDLihdCNXfD,Let 'Em In,['Wings'],0.755,311213,0.402,0.473,0.371,10,0.08,-14.69,1,31,0.0556,87.966,0.65,1978
23wuZgeX1oyJ43QYOTo9s7,Did I,['Kehlani'],0.443,215556,0.627,0.00677,0,1,0.0656,-4.481,0,53,0.151,128.485,0.351,2015
5A3IdgGphzKS2etiGFB73S,Das Boot,['U96'],0.639,314000,0.883,0.0142,0.0791,10,0.251,-7.693,0,54,0.0655,122.723,0.33,1992
0H92kSnK1JK5abIdkWko6o,Easy Living,"[""Anita O'Day""]",0.461,197707,0.0314,0.933,0.00023,10,0.0858,-22.119,1,11,0.0381,62.738,0.177,1960
18ES31oTBekwHMiWSWriWh,Live With Me,['The Rolling Stones'],0.533,182613,0.863,0.0139,0.0977,2,0.586,-6.652,1,26,0.0354,139.993,0.751,1970
1QpJi4MgfAyvJ1jcgFu8GE,Silly Puddy,"['Zion I', 'The Grouch']",0.77,334653,0.646,0.11,2.80E-06,10,0.307,-7.796,0,40,0.275,74.976,0.692,2000
4N2wrhUuGEfUHYrF7vOmy9,Come Out Fighting,['Pennywise'],0.301,136667,0.989,0.00126,1.30E-06,0,0.374,-4.852,1,33,0.227,144.712,0.465,1991
1CsOQTtxnequA05qBXKpJj,Lollipop,['The Chordettes'],0.64,130478,0.599,0.558,0.00578,8,0.438,-6.378,1,57,0.145,143.206,0.825,1999
6dBY9vhaHyeoAK4YQbYS6F,Sorry Seems To Be The Hardest Word,['Elton John'],0.299,227333,0.263,0.784,1.45E-06,7,0.232,-11.122,0,33,0.0319,85.276,0.0955,1990
0wOiCSxhbj4rPmbXQxU2ld,Running fast,['Stefano Torossi'],0.464,266800,0.896,0.0298,0.563,5,0.11,-12.337,0,33,0.045,138.79,0.845,1974
4DDOgnNo7c3s6OyFz1qcva,All The Things You Are,['Michael Jackson'],0.523,179293,0.82,0.0957,0.0216,5,0.0517,-6.911,0,20,0.04,137.798,0.716,1973
2yMLWznUcoA0P4lMIi1mmo,The Side of a Hill,['Paul Simon'],0.471,137093,0.0657,0.953,0.0964,0,0.124,-19.594,0,24,0.0344,112.322,0.318,1965
21YxK0klhpfLW8budkJaMF,Lust For Life,['Iggy Pop'],0.383,313926,0.97,0.0276,0,9,0.0942,-5.638,1,69,0.0435,101.603,0.62,1977
0HluJi5teYzXblDmJlrzog,Wheel,['Jerry Jeff Walker'],0.365,364573,0.169,0.623,0.0187,4,0.0989,-17.187,0,20,0.0319,107.665,0.176,1973
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,"['Shaggy', 'Rik Rok']",0.853,227600,0.606,0.0561,0,0,0.313,-4.596,1,76,0.0713,94.759,0.654,2000
7EFDUEsZx3vDuMLfybcn89,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": III. Menuetto: Allegretto","['Wolfgang Amadeus Mozart', 'New York Philharmonic', 'Bruno Walter']",0.386,293827,0.236,0.935,0.896,6,0.239,-10.819,1,0,0.0312,71.949,0.264,1948
5G0q5jtbxFCoqfbIDCIGky,Chelsea Morning,['Joni Mitchell'],0.57,151600,0.35,0.855,0,4,0.186,-8.849,1,46,0.0288,88.361,0.781,1969
5bRQLbNUqL8jx07dal6JHZ,Outside,['Mariah Carey'],0.329,286067,0.392,0.689,3.93E-05,7,0.108,-8.047,1,40,0.0311,111.806,0.0534,1997
7h1CHrT2QJHKrS0iWsORAM,Comin' Home,['KISS'],0.422,158160,0.729,0.000246,0.237,11,0.0586,-8.576,1,29,0.0321,133.754,0.79,1974
21NjJTcNunF76v4Mwoy4dd,My Favorite Mutiny,['The Coup'],0.752,275787,0.853,0.105,3.20E-06,5,0.409,-5.769,1,43,0.0437,104.585,0.635,2006
05JqOBN6XW4eFUVQlgR0I3,Sleep,['Godspeed You! Black Emperor'],0.224,1397747,0.531,0.214,0.63,6,0.139,-10.422,1,41,0.0515,108.107,0.0642,2000
6OgFTnpmp0lxjQ8P5dCKyH,Winter Wine,['Caravan'],0.435,455707,0.362,0.132,0.0134,9,0.157,-14.544,0,32,0.045,147.035,0.412,1971
1VpguOrCSVqF6UoxI2DsnO,Done Changed My Way of Living,['Taj Mahal'],0.73,423560,0.488,0.367,6.75E-05,4,0.0882,-11.532,1,30,0.0321,152.638,0.964,1968
5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",['boy pablo'],0.602,198000,0.601,0.037,0.0046,9,0.312,-8.521,1,71,0.0411,122.017,0.856,2017
41gME71xo4Ag6M1UsxIaka,Just a Toy,"['Annette Funicello', 'Tommy Sands']",0.203,146387,0.186,0.73,6.54E-05,6,0.277,-17.641,0,7,0.037,178.665,0.251,1961
20nb0Wl1yqoEERbUSILuG1,Falling to Pieces,['Faith No More'],0.545,313573,0.919,0.00272,0.00511,2,0.0977,-7.679,1,51,0.0484,104.366,0.387,1989
3DBFOXJKitLKUjlyOCX7ow,Chapter Six,['Kendrick Lamar'],0.51,161138,0.537,0.533,0,4,0.185,-11.297,0,52,0.0823,67.9,0.67,2011
3ihmJ6AKx2BC6vWhx25eaH,Let the Dollar Circulate,['Billy Paul'],0.616,298800,0.756,0.0151,0.000317,3,0.0648,-9.24,0,38,0.0396,95.936,0.884,1975
4jBQBbvTE4LAjvz4CshhU7,"Sonata for Violin and Piano No. 1, Sz. 75: I. Allegro appassionato","['Béla Bartók', 'Yehudi Menuhin', 'Adolph Baller']",0.254,709333,0.123,0.95,0.00379,0,0.117,-19.322,1,0,0.0625,77.527,0.0568,1945
2RLMbCO3AUayYaryYPUfvr,Why Do I Love You?,"['Barbara Cook', 'John Raitt']",0.241,153573,0.31,0.956,0.000165,8,0.31,-11.425,1,2,0.035,111.418,0.324,1928
4mKlzy0qaK1c2Qw5e2VqpF,Killer Queen,['Queen'],0.564,180067,0.56,0.339,0,10,0.0781,-9.797,1,56,0.0423,117.17,0.58,1981
1osZ4ByxDPk5JbUqnyBJ1v,Don't Make It Harder On Me,['Chloe x Halle'],0.522,215067,0.754,0.107,0.000724,10,0.199,-6.007,1,60,0.0775,164.009,0.545,2020
2lgCmBUt2HtDYBRke38rHO,After Midnight,['Fastway'],0.5,212933,0.52,0.00443,0.000623,2,0.272,-10.358,1,26,0.0451,124.853,0.538,1987
05hFBlLhrlsl3SZLFhOXIe,Mere Peechhe Peechhe Aake O Chhore,"['Shamshad Begum', 'Chitalkar']",0.818,213229,0.379,0.994,0.375,2,0.179,-8.834,1,0,0.16,76.669,0.925,1952
3FvVE0YTeiCFkThIT1nmTL,Word Around Town (feat. Rich Homie Quan),"['Kevin Gates', 'Rich Homie Quan']",0.783,191533,0.615,0.0153,0,1,0.102,-5.533,1,46,0.189,140.872,0.562,2014
3FESsHW8mAuiIsYpK6aJ6u,Gypsy,['Shakira'],0.763,198827,0.758,0.64,0,6,0.0706,-5.106,1,57,0.0576,92.727,0.515,2009
0uco0wQkB909zpPlHvu5Cc,Bold as Love,['Jimi Hendrix'],0.354,251013,0.741,0.018,0.0134,1,0.0753,-6.389,1,56,0.0806,142.348,0.596,1967
7LdMXgWzLthvxJOngkynaB,Sober,['Bazzi'],0.534,224628,0.366,0.529,0,7,0.21,-10.858,0,60,0.0488,123.503,0.324,2017
5nN1jGnCadYk1jYm6oV5zN,What About Love?,['Heart'],0.246,221671,0.631,0.295,0,2,0.321,-7.067,0,59,0.0377,160.633,0.3,1985
2gGNH7DWKMe8nwvPLRIfQE,Ballcrusher,['W.A.S.P.'],0.234,207893,0.929,0.0133,0.176,8,0.675,-6.731,1,36,0.0658,158.474,0.437,1985
0dtJdpOuXrjeLdOA5fvzCj,Aa Intezar Hai Tera,['Noor Jehan'],0.405,200413,0.298,0.961,0.295,2,0.503,-13.69,1,0,0.0558,72.934,0.792,1945
4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,['Bad Bunny'],0.785,193211,0.626,0.158,4.60E-06,4,0.181,-8.03,0,65,0.0675,154.946,0.183,2018
522XCTfDsPtwhJhEyGJBoU,Can't Help Loving That Man,['Oscar Peterson'],0.421,160464,0.0813,0.991,0.929,5,0.12,-21.776,1,3,0.0387,84.728,0.128,1954
0mqBx2unSAs6w8qHWDHdC7,Save Me - Acoustic,['Shinedown'],0.6,202080,0.492,0.558,0,11,0.244,-6.972,0,52,0.0284,116.016,0.287,2005
6Hd8mrDwBQ8rLo70FwFG5C,I Second That Emotion,['Smokey Robinson & The Miracles'],0.711,161227,0.663,0.26,1.23E-06,2,0.0291,-9.262,1,62,0.0308,96.812,0.896,1994
3ZHdUTURQRucGdzVXeDpsU,This Too Shall Pass,['Danny Schmidt'],0.396,258107,0.252,0.734,0,9,0.0756,-13.47,1,41,0.0457,127.957,0.35,2005
